bill_type,bill_id,title,summary,congress_num,sponsor_party,sponsor_state,cosponsors_total,cosponsors_dem,cosponsors_rep,cosponsors_ind,month_introduced,subject,committees,url,house_probabilities,house_predictions
H.R. ,189,Action Versus No Action Act," <p><strong>Action Versus No Action Act</strong></p> <p>This bill limits the scope of certain environmental assessments or impact statements related to forest management activities on National Forest System lands or public lands suitable for timber production to a consideration only of the effects of the forest management activity and the alternative of no action. </p> <p>Specifically, the bill applies to assessments or impact statements prepared by the Department of Agriculture (USDA), with respect to National Forest System lands, or the Department of the Interior, with respect to public lands, for forest management activities that meet at least one of the criteria specified.</p> <p>In the case of the alternative of no action, USDA or Interior shall consider whether to evaluate</p> <ul> <li>the effect of no action on, among other things, forest health, wildfire potential, insect and disease potential, and timber production; and </li> <li>the implications of a resulting decline in forest health, loss of habitat diversity, wildfire, or insect or disease infestation on potential losses of life and property, domestic water supply in the project area, and wildlife habitat loss. </li> </ul>",0,R,CA,6,0,6,0,1,Public Lands and Natural Resources,"House - Natural Resources, Agriculture",https://www.congress.gov/bill/118th-congress/house-bill/189,0.24%,0
H.R. ,188,"To direct the Secretary concerned to coordinate with impacted parties when conducting a forest management activity, and for other purposes.",,1,R,CA,5,0,5,0,1,,"House - Agriculture, Natural Resources",https://www.congress.gov/bill/118th-congress/house-bill/188,0.23%,0
H.R. ,187,Default Prevention Act,,1,R,CA,4,0,4,0,1,,House - Ways and Means,https://www.congress.gov/bill/118th-congress/house-bill/187,0.23%,0
H.R. ,186,Water Supply Permitting Coordination Act,,0,R,CA,5,0,5,0,1,General public lands matters,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/186,1.42%,0
H.R. ,185,"To terminate the requirement imposed by the Director of the Centers for Disease Control and Prevention for proof of COVID-19 vaccination for foreign travelers, and for other purposes."," <p>This bill nullifies the order issued by the Centers for Disease Control and Prevention (CDC) titled <i>Amended Order Implementing Presidential Proclamation on Advancing the Safe Resumption of Global Travel During the COVID-19 Pandemic</i> and published on April 7, 2022. (The order restricts the entry of noncitizens who are not immigrants into the United States by air travel unless they are fully vaccinated against COVID-19 or otherwise attest that they will take public health measures to prevent the spread of the disease.)</p> <p>The bill also nullifies any successor or subsequent orders that require foreign persons traveling by air to show proof of a COVID-19 vaccination as a condition of entry and prohibits the use of federal funds to administer or enforce such a requirement. However, the bill does not affect the CDC order published on January 5, 2023, that governs COVID-19 testing or documentation of COVID-19 recovery for certain individuals traveling from China to the United States by aircraft.</p> <p>In addition, the CDC must report to Congress about the number of visitors who were denied entry into the United States from April 7, 2022, until the date of the bill's enactment.</p>",0,R,KY,32,0,32,0,1,Health,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/185,11.55%,0
H.R. ,184,To promote accountability and transparency in future executive orders., <p>This bill requires the President to notify Congress and the public before issuing executive orders relating to the natural resources of the United States and the environment.</p>,0,R,KS,0,0,0,0,1,Environmental Protection,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/184,0.37%,0
H.R. ,183,To promote accountability and transparency in future executive orders.," <p>This bill requires the President to provide Congress with certain information at least 30 days before issuing an executive order related to immigration policy.</p> <p>Before issuing an immigration-related executive order, the President shall provide Congress with (1) the executive order text, (2) a list of the federal laws affected, (3) information about how the President is working within the parameters of federal law and the Constitution, (4) information about how the executive order will be accomplished, and (5) a list of all the individuals and entities that the President engaged with before issuing the order.<br> </p>",0,R,KS,0,0,0,0,1,Immigration,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/183,0.38%,0
H.R. ,182,To promote accountability and transparency in future executive orders.," <p>This bill requires the President to notify Congress and the public before issuing executive orders relating to the constitutional right of law-abiding individuals in the United States to own, carry, and use firearms.</p>",1,R,KS,0,0,0,0,1,Congressional oversight,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/182,0.37%,0
H.R. ,181,To promote accountability and transparency in future executive orders.," <p>This bill requires the President to provide Congress with certain information at least 30 days before issuing an executive order related to abortion.</p> <p>Before issuing an abortion-related executive order, the President shall provide Congress with (1) the executive order text, (2) a list of the federal laws affected, (3) information about how the President is working within the parameters of federal law and the Constitution, (4) information about how the executive order will be accomplished, and (5) a list of all the individuals and entities that the President engaged with before issuing the order.</p>",0,R,KS,0,0,0,0,1,Health,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/181,0.37%,0
H.R. ,180,To promote accountability and transparency in future executive orders., <p>This bill requires the President to notify Congress and the public before issuing executive orders relating to energy policy.</p>,0,R,KS,0,0,0,0,1,Public participation and lobbying,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/180,0.37%,0
H.R. ,179,To promote accountability and transparency in future executive orders.," <p>This bill requires the President to provide Congress and the public with certain information at least 30 days before issuing an executive order related to agriculture, food, and the livelihood of farmers, ranchers, and producers in the United States.</p> <p>Before issuing such an order, the President shall provide Congress and the public with (1) the executive order text, (2) a list of the federal laws affected, (3) information about how the President is working within the parameters of federal law and the Constitution, (4) information about how the executive order will be accomplished, and (5) a list of all the individuals and entities that the President engaged with before issuing the order.</p>",0,R,KS,0,0,0,0,1,Agriculture and Food,House - Agriculture,https://www.congress.gov/bill/118th-congress/house-bill/179,0.38%,0
H.R. ,178,Public Land Renewable Energy Development Act of 2023," <p><strong>Public Land Renewable Energy Development Act of 2023</strong></p><p>This bill sets forth provisions regarding development of geothermal, solar, or wind energy on public lands.</p> <p>The Department of the Interior shall establish priority areas on its land for geothermal, solar, and wind energy projects, consistent with the principles of multiple use and the renewable energy permitting goal.</p> <p>Among applications for a given renewable energy source, proposed projects located in priority areas for that renewable energy source shall</p> <ul> <li>be given the highest priority for incentivizing deployment, and </li> <li>be offered the opportunity to participate in any regional mitigation plan developed for the relevant priority areas.</li> </ul> <p>The bill provides for the disposition of revenues from the development of wind or solar energy. </p> <p>The bill establishes the Renewable Energy Resource Conservation Fund to make funds available to federal, state, and tribal agencies for distribution in regions in which renewable energy projects are located on federal land for (1) restoring and protecting natural water bodies and fish and wildlife habitat and corridors, and (2) preserving and improving recreational access to federal land and water in an affected region.</p>",0,D,CA,1,1,0,0,1,Public Lands and Natural Resources,"House - Natural Resources, Agriculture",https://www.congress.gov/bill/118th-congress/house-bill/178,0.24%,0
