Bill Type,Congress,Number of Cosponsors,Cosponsor Dems,Cosponsor Reps,Cosponsor Ind,Cosponsor States,Committees,Latest Action,Subject,Sponsor Title,Sponsor Party,Sponsor State,Month Introduced,"Agriculture, Nutrition, and Forestry",Appropriations,Armed Services,"Banking, Housing, and Urban Affairs",Budget,"Commerce, Science, and Transportation",Energy and Natural Resources,Environment and Public Works,Finance,Foreign Relations,"Health, Education, Labor, and Pensions",Homeland Security and Governmental Affairs,Judiciary,Rules and Administration,Small Business and Entrepreneurship,Veterans Affairs,International Narcotics Control,Ethics,Indian Affairs,Intelligence,Printing,Taxation,Library,Economic,bill_passed,bill_referred_committee
S. ,115,20,20,0,0,15,Senate - Energy and Natural Resources,Read twice and referred to the Committee on Energy and Natural Resources.,Virgin Islands,Sen.,D,NM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,1,0,0,1,Senate - Homeland Security and Governmental Affairs,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,Postal service,Sen.,D,MA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,6,5,0,1,6,Senate - Veterans' Affairs,Read twice and referred to the Committee on Veterans' Affairs.,Armed Forces and National Security,Sen.,D,MT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,4,4,0,0,4,Senate - Veterans' Affairs,Read twice and referred to the Committee on Veterans' Affairs.,Armed Forces and National Security,Sen.,D,MT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,0,0,0,0,0,Senate - Homeland Security and Governmental Affairs,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,Government Operations and Politics,Sen.,D,MO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,13,12,0,1,10,"Senate - Commerce, Science, and Transportation","Read twice and referred to the Committee on Commerce, Science, and Transportation.",Transportation and Public Works,Sen.,D,ND,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,5,2,3,0,4,"Senate - Banking, Housing, and Urban Affairs","Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",Finance and Financial Sector,Sen.,D,IL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,0,0,0,0,0,"Senate - Banking, Housing, and Urban Affairs","Committee on Banking, Housing, and Urban Affairs. Hearings held.",Finance and Financial Sector,Sen.,D,RI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,115,1,1,0,0,1,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,Housing and Community Development,Sen.,D,IL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,1,0,0,1,Senate - Budget,Read twice and referred to the Committee on the Budget.,Government Operations and Politics,Sen.,D,NJ,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,0,1,0,1,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary.,International organizations and cooperation,Sen.,D,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,1,0,0,1,Senate - Finance,Read twice and referred to the Committee on Finance.,Veterans' pensions and compensation,Sen.,D,RI,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,3,3,0,0,3,Senate - Finance,Read twice and referred to the Committee on Finance.,Education,Sen.,D,NJ,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,4,2,2,0,4,Senate - Finance,Read twice and referred to the Committee on Finance.,Taxation,Sen.,D,MI,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,10,6,3,1,10,Senate - Homeland Security and Governmental Affairs,Placed on Senate Legislative Calendar under General Orders. Calendar No. 639.,Social Welfare,Sen.,D,DE,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,115,0,0,0,0,0,"Senate - Banking, Housing, and Urban Affairs","Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",Finance and Financial Sector,Sen.,D,OH,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,1,0,0,1,Senate - Homeland Security and Governmental Affairs,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,Congressional tributes,Sen.,D,RI,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,0,1,0,1,House - Transportation and Infrastructure | Senate - Environment and Public Works,Became Public Law No: 115-312.,Congressional tributes,Sen.,D,OH,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
S. ,115,6,5,1,0,6,Senate - Armed Services,Committee on Armed Services Subcommittee on Personnel. Hearings held.,Armed Forces and National Security,Sen.,D,VA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,115,5,2,3,0,4,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,Transportation and Public Works,Sen.,D,MN,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,9,6,3,0,9,"Senate - Agriculture, Nutrition, and Forestry","Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry. (Sponsor introductory remarks on measure: CR S653)",Education,Sen.,D,MD,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,4,2,2,0,4,"House - Transportation and Infrastructure, Homeland Security | Senate - Homeland Security and Governmental Affairs","Referred to the Subcommittee on Economic Development, Public Buildings and Emergency Management.","Presidents and presidential powers, Vice Presidents",Sen.,D,HI,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,115,3,3,0,0,3,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Employment and training programs,Sen.,D,IL,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,15,8,7,0,14,Senate - Judiciary,Committee on the Judiciary. Hearings held.,Commerce,Sen.,D,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,115,6,3,3,0,5,Senate - Energy and Natural Resources,Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held.,Advisory bodies,Sen.,D,HI,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,115,3,2,0,1,3,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,Energy,Sen.,D,CA,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,0,0,0,0,0,Senate - Homeland Security and Governmental Affairs,Placed on Senate Legislative Calendar under General Orders. Calendar No. 665.,Government Operations and Politics,Sen.,D,NH,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,115,0,0,0,0,0,"Senate - Banking, Housing, and Urban Affairs","Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",Finance and Financial Sector,Sen.,D,CT,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,0,1,0,1,Senate - Homeland Security and Governmental Affairs,Placed on Senate Legislative Calendar under General Orders. Calendar No. 396.,Congressional oversight,Sen.,D,MO,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,115,1,0,1,0,1,Senate - Veterans' Affairs,Read twice and referred to the Committee on Veterans' Affairs.,Armed Forces and National Security,Sen.,D,MA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,2,0,2,0,2,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,Transportation and Public Works,Sen.,D,IN,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,6,5,1,0,6,"Senate - Agriculture, Nutrition, and Forestry","Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",Agriculture and Food,Sen.,D,PA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,4,4,0,0,4,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.","Teaching, teachers, curricula",Sen.,D,NH,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,4,4,0,0,4,Senate - Armed Services,Read twice and referred to the Committee on Armed Services.,Armed Forces and National Security,Sen.,D,MD,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,2,2,0,0,2,"Senate - Agriculture, Nutrition, and Forestry","Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",State and local government operations,Sen.,D,NM,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,0,0,0,0,0,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary.,Private Legislation,Sen.,D,IL,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,0,1,0,1,Senate - Homeland Security and Governmental Affairs,Placed on Senate Legislative Calendar under General Orders. Calendar No. 383.,Congressional oversight,Sen.,D,MO,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,115,16,15,0,1,12,"Senate - Banking, Housing, and Urban Affairs","Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",Finance and Financial Sector,Sen.,D,OR,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,5,3,1,1,5,"Senate - Commerce, Science, and Transportation",Placed on Senate Legislative Calendar under General Orders. Calendar No. 626.,"Science, Technology, Communications",Sen.,D,NH,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,115,2,0,2,0,2,Senate - Small Business and Entrepreneurship,By Senator Risch from Committee on Small Business and Entrepreneurship filed written report. Report No. 115-454.,Business records,Sen.,D,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
S. ,115,1,1,0,0,1,"Senate - Commerce, Science, and Transportation","Read twice and referred to the Committee on Commerce, Science, and Transportation.",Aviation and airports,Sen.,D,MA,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,17,16,0,1,13,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Student aid and college costs,Sen.,D,HI,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,2,2,0,0,2,Senate - Finance,Read twice and referred to the Committee on Finance.,Taxation,Sen.,D,MD,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,0,0,0,0,0,"Senate - Agriculture, Nutrition, and Forestry","Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",Agriculture and Food,Sen.,D,NY,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,4,1,2,1,4,Senate - Finance,Read twice and referred to the Committee on Finance.,Foreign Trade and International Finance,Sen.,D,MI,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,7,4,3,0,7,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary.,Crime and Law Enforcement,Sen.,D,OH,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,20,13,7,0,18,Senate - Appropriations,Read twice and referred to the Committee on Appropriations.,Appropriations,Sen.,D,DE,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,2,1,1,0,2,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.","Sex, gender, sexual orientation discrimination",Sen.,D,MI,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,0,1,0,1,Senate - Veterans' Affairs,Read twice and referred to the Committee on Veterans' Affairs.,Armed Forces and National Security,Sen.,D,HI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,0,0,0,0,0,Senate - Homeland Security and Governmental Affairs,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,Government Operations and Politics,Sen.,D,PA,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,15,14,0,1,13,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Minority health,Sen.,D,WI,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,7,6,0,1,6,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Health,Sen.,D,MA,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,0,0,0,0,0,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,Transportation and Public Works,Sen.,D,NH,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,1,0,0,1,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary.,Administrative law and regulatory procedures,Sen.,D,WA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,0,0,0,0,0,Senate - Energy and Natural Resources,Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 115-526.,Public Lands and Natural Resources,Sen.,D,PA,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,115,0,0,0,0,0,Senate - Finance,Read twice and referred to the Committee on Finance.,Education programs funding,Sen.,D,MI,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,0,1,0,1,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Education,Sen.,D,MI,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,2,1,0,1,2,Senate - Energy and Natural Resources,Read twice and referred to the Committee on Energy and Natural Resources.,Energy,Sen.,D,WA,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,2,2,0,0,2,Senate - Energy and Natural Resources,Read twice and referred to the Committee on Energy and Natural Resources.,Energy,Sen.,D,WA,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,0,0,0,0,0,Senate - Finance,Read twice and referred to the Committee on Finance.,Health,Sen.,D,OR,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,1,0,0,1,Senate - Energy and Natural Resources,Read twice and referred to the Committee on Energy and Natural Resources.,Energy,Sen.,D,WA,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,1,0,0,1,Senate - Energy and Natural Resources,Read twice and referred to the Committee on Energy and Natural Resources.,Indian social and development programs,Sen.,D,WA,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,6,6,0,0,6,"Senate - Banking, Housing, and Urban Affairs","Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",Finance and Financial Sector,Sen.,D,MA,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,5,3,2,0,4,Senate - Foreign Relations,Read twice and referred to the Committee on Foreign Relations.,Alliances,Sen.,D,OH,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,3,1,2,0,3,Senate - Finance,Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S1247-1248),Taxation,Sen.,D,VA,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,1,0,0,1,Senate - Finance,Read twice and referred to the Committee on Finance.,Taxation,Sen.,D,RI,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,6,4,2,0,6,Senate - Finance,Read twice and referred to the Committee on Finance.,Drug trafficking and controlled substances,Sen.,D,CO,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,0,1,0,1,Senate - Homeland Security and Governmental Affairs,Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (Sponsor introductory remarks on measure: CR S1249),Immigration,Sen.,D,VT,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,16,15,0,1,13,Senate - Rules and Administration,Read twice and referred to the Committee on Rules and Administration.,Congress,Sen.,D,CA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,15,15,0,0,10,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary.,Immigration,Sen.,D,HI,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,0,0,1,1,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Health,Sen.,D,OH,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,9,8,1,0,9,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary.,Crime and Law Enforcement,Sen.,D,HI,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,2,1,1,0,2,"Senate - Commerce, Science, and Transportation","Read twice and referred to the Committee on Commerce, Science, and Transportation.",Public Lands and Natural Resources,Sen.,D,FL,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,0,1,0,1,Senate - Finance,Read twice and referred to the Committee on Finance.,Department of Labor,Sen.,D,MA,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,0,0,0,0,0,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Health,Sen.,D,MN,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,5,4,0,1,4,"Senate - Agriculture, Nutrition, and Forestry","Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.","Veterans' education, employment, rehabilitation",Sen.,D,CT,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,3,2,0,1,3,Senate - Finance,Read twice and referred to the Committee on Finance.,Taxation,Sen.,D,MO,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,3,2,0,1,3,"Senate - Agriculture, Nutrition, and Forestry","Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",Agriculture and Food,Sen.,D,HI,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,1,0,0,1,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Civil actions and liability,Sen.,D,NJ,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,3,1,2,0,3,Senate - Foreign Relations,Read twice and referred to the Committee on Foreign Relations.,Crime and Law Enforcement,Sen.,D,CA,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,13,13,0,0,11,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Education,Sen.,D,WI,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,0,0,0,0,0,Senate - Finance,Read twice and referred to the Committee on Finance.,Social Welfare,Sen.,D,WA,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,2,1,1,0,2,"Senate - Agriculture, Nutrition, and Forestry","Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",Agriculture and Food,Sen.,D,MN,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,19,17,2,0,14,"Senate - Agriculture, Nutrition, and Forestry","Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",Armed Forces and National Security,Sen.,D,IL,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,2,2,0,0,2,Senate - Indian Affairs,Read twice and referred to the Committee on Indian Affairs.,Native Americans,Sen.,D,ND,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
S. ,115,0,0,0,0,0,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary.,Department of Justice,Sen.,D,WV,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,20,19,0,1,17,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Health,Sen.,D,WI,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,2,1,1,0,2,"Senate - Banking, Housing, and Urban Affairs","Committee on Banking, Housing, and Urban Affairs. Hearings held. Hearings printed: S.Hrg. 115-406.",Finance and Financial Sector,Sen.,D,MA,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,115,11,9,2,0,10,"Senate - Banking, Housing, and Urban Affairs","Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.","Social work, volunteer service, charitable organizations",Sen.,D,PA,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,3,1,2,0,3,Senate - Foreign Relations,Read twice and referred to the Committee on Foreign Relations.,"Science, Technology, Communications",Sen.,D,MI,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,1,1,0,0,1,Senate - Finance,Read twice and referred to the Committee on Finance.,Taxation,Sen.,D,NJ,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,6,3,1,2,4,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,"Competitiveness, trade promotion, trade deficits",Sen.,D,NH,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,4,2,2,0,3,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Drug therapy,Sen.,D,NJ,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,2,2,0,0,2,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary. (text of measure as introduced: CR S1456-1460),Finance and Financial Sector,Sen.,D,IL,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,0,0,0,0,0,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,Energy,Sen.,D,NM,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,5,3,1,1,5,"Senate - Commerce, Science, and Transportation","Read twice and referred to the Committee on Commerce, Science, and Transportation.","Science, Technology, Communications",Sen.,D,IL,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,4,2,2,0,4,Senate - Judiciary,Committee on the Judiciary. Hearings held.,Crime and Law Enforcement,Sen.,D,CT,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,115,7,4,2,1,6,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Health,Sen.,D,IN,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,115,2,0,2,0,2,Senate - Small Business and Entrepreneurship,By Senator Risch from Committee on Small Business and Entrepreneurship filed written report. Report No. 115-272.,Business investment and capital,Sen.,D,MD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
S. ,115,4,2,0,2,4,Senate - Finance,Read twice and referred to the Committee on Finance.,Taxation,Sen.,D,WI,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
