bill_id,URL,Congress,Title
"H.J.Res. 4",https://www.congress.gov/bill/118th-congress/house-joint-resolution/4,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States to prohibit Members of Congress from receiving compensation during a fiscal year unless both Houses of Congress have agreed to a concurrent resolution on the budget for that fiscal year prior to the beginning of that fiscal year."
"H.J.Res. 3",https://www.congress.gov/bill/118th-congress/house-joint-resolution/3,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States to limit the number of terms that a Member of Congress may serve."
"H.J.Res. 2",https://www.congress.gov/bill/118th-congress/house-joint-resolution/2,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States relative to balancing the budget."
"H.J.Res. 1",https://www.congress.gov/bill/118th-congress/house-joint-resolution/1,"118th Congress (2023-2024)","Proposing an amendment to the Constitution of the United States to require that the Supreme Court of the United States be composed of nine justices."
"S. 875",https://www.congress.gov/bill/118th-congress/senate-bill/875,"118th Congress (2023-2024)","A bill to prohibit the receipt of Federal funds by individuals or entities conducting business with social media companies associated with countries of concern, and for other purposes."
"S. 874",https://www.congress.gov/bill/118th-congress/senate-bill/874,"118th Congress (2023-2024)","A bill to direct the Secretary of Labor to modify the implementation of the adverse effect wage rate for H-2A nonimmigrants."
"S. 873",https://www.congress.gov/bill/118th-congress/senate-bill/873,"118th Congress (2023-2024)","A bill to improve recreation opportunities on, and facilitate greater access to, Federal public land, and for other purposes."
"S. 872",https://www.congress.gov/bill/118th-congress/senate-bill/872,"118th Congress (2023-2024)","A bill to identify social media entities under the influence of certain foreign entities and to take measures to protect the United States from such entities, and for other purposes."
"S. 871",https://www.congress.gov/bill/118th-congress/senate-bill/871,"118th Congress (2023-2024)","A bill to amend section 7014 of the Elementary and Secondary Education Act of 1965 to advance toward full Federal funding for impact aid, and for other purposes."
"S. 870",https://www.congress.gov/bill/118th-congress/senate-bill/870,"118th Congress (2023-2024)","A bill to amend the Federal Fire Prevention and Control Act of 1974 to authorize appropriations for the United States Fire Administration and firefighter assistance grant programs."
"S. 869",https://www.congress.gov/bill/118th-congress/senate-bill/869,"118th Congress (2023-2024)","A bill to amend the Community Development Banking and Financial Institutions Act of 1994 to reauthorize and improve the community development financial institutions bond guarantee program, and for other purposes."
"S. 868",https://www.congress.gov/bill/118th-congress/senate-bill/868,"118th Congress (2023-2024)","A bill to amend title 18, United States Code, to make the murder of a Federal, State, or local law enforcement officer a crime punishable by life in prison or death."
"S. 867",https://www.congress.gov/bill/118th-congress/senate-bill/867,"118th Congress (2023-2024)","A bill to amend the Omnibus Crime Control and Safe Streets Act of 1968 to provide for grants for State firearms dealer licensing programs, and for other purposes."
"S. 866",https://www.congress.gov/bill/118th-congress/senate-bill/866,"118th Congress (2023-2024)","A bill to amend the Internal Revenue Code of 1986 to enhance tax benefits for research activities."
"S. 865",https://www.congress.gov/bill/118th-congress/senate-bill/865,"118th Congress (2023-2024)","A bill to amend the Sarbanes-Oxley Act of 2002 to promote transparency by permitting the Public Company Accounting Oversight Board to allow its disciplinary proceedings to be open to the public, and for other purposes."
"S. 864",https://www.congress.gov/bill/118th-congress/senate-bill/864,"118th Congress (2023-2024)","A bill to require the Securities and Exchange Commission to require reporting of sourcing and due diligence activities of companies involving supply chains of products that are imported into the United States that are directly linked to products utilizing forced labor from Xinjiang, China, and for other purposes."
"S. 863",https://www.congress.gov/bill/118th-congress/senate-bill/863,"118th Congress (2023-2024)","A bill to establish a temporary commission to develop a consensus and actionable recommendations on a comprehensive grand strategy with respect to the United States relationship with the People's Republic of China for purposes of ensuring a holistic approach toward the People's Republic of China across all Federal departments and agencies."
"S. 862",https://www.congress.gov/bill/118th-congress/senate-bill/862,"118th Congress (2023-2024)","A bill to address health workforce shortages through additional funding for the National Health Service Corps, and to establish a National Health Service Corps Emergency Service demonstration project."
"S. 861",https://www.congress.gov/bill/118th-congress/senate-bill/861,"118th Congress (2023-2024)","A bill to require the United States Government to obtain and maintain the capacity to transmit internet access service abroad and domestically in case of emergency-related disruptions, and to strengthen support for circumvention technologies that allow users to evade government-backed censorship."
"S. 860",https://www.congress.gov/bill/118th-congress/senate-bill/860,"118th Congress (2023-2024)","A bill to require an annual report on United States portfolio investments in the People's Republic of China, and for other purposes."
"S. 859",https://www.congress.gov/bill/118th-congress/senate-bill/859,"118th Congress (2023-2024)","A bill to provide for the expedited consideration of nominations for the Supreme Court of the United States."
"S. 858",https://www.congress.gov/bill/118th-congress/senate-bill/858,"118th Congress (2023-2024)","A bill to permit the televising of Supreme Court proceedings."
"S. 857",https://www.congress.gov/bill/118th-congress/senate-bill/857,"118th Congress (2023-2024)","A bill to encourage and facilitate efforts by States and other stakeholders to conserve and sustain the western population of monarch butterflies, and for other purposes."
"S. 856",https://www.congress.gov/bill/118th-congress/senate-bill/856,"118th Congress (2023-2024)","A bill to require the Federal Communications Commission to conduct a study and submit to Congress a report examining the feasibility of funding the Universal Service Fund through contributions supplied by edge providers, and for other purposes."
"S. 855",https://www.congress.gov/bill/118th-congress/senate-bill/855,"118th Congress (2023-2024)","A bill to amend the Securities Exchange Act of 1934 to require national securities exchanges to identify issuers that are consolidated variable interest entities, and for other purposes."
"S. 854",https://www.congress.gov/bill/118th-congress/senate-bill/854,"118th Congress (2023-2024)","A bill to amend the Securities Exchange Act of 1934 to address the issuance of securities by Chinese entities, and for other purposes."
"S. 853",https://www.congress.gov/bill/118th-congress/senate-bill/853,"118th Congress (2023-2024)","A bill to direct the Secretary of Veterans Affairs to establish the Zero Suicide Initiative pilot program of the Department of Veterans Affairs."
"S. 852",https://www.congress.gov/bill/118th-congress/senate-bill/852,"118th Congress (2023-2024)","A bill to prohibit securities investments that finance certain companies of the People's Republic of China and to expand the Non-Specially Designated Nationals Chinese Military-Industrial Complex Companies List of the Office of Foreign Assets Control, and for other purposes."
"S. 851",https://www.congress.gov/bill/118th-congress/senate-bill/851,"118th Congress (2023-2024)","A bill to include a Federal defender as a nonvoting member of the United States Sentencing Commission."
"S. 850",https://www.congress.gov/bill/118th-congress/senate-bill/850,"118th Congress (2023-2024)","A bill to incentivize States and localities to improve access to justice, and for other purposes."
"S. 849",https://www.congress.gov/bill/118th-congress/senate-bill/849,"118th Congress (2023-2024)","A bill to authorize the Secretary of the Interior to establish higher minimum rates of pay for certain law enforcement employees of the Bureau of Indian Affairs, and for other purposes."
"S. 848",https://www.congress.gov/bill/118th-congress/senate-bill/848,"118th Congress (2023-2024)","A bill to establish competitive Federal grants that will empower community colleges and minority-serving institutions to become incubators for infant and toddler child care talent, training, and access on their campuses and in their communities, and for other purposes."
"S. 847",https://www.congress.gov/bill/118th-congress/senate-bill/847,"118th Congress (2023-2024)","A bill to establish the International Children with Disabilities Protection Program within the Department of State, and for other purposes."
"S. 846",https://www.congress.gov/bill/118th-congress/senate-bill/846,"118th Congress (2023-2024)","A bill to amend the Federal Meat Inspection Act and the Poultry Products Inspection Act to allow the interstate sale of State-inspired meat and poultry, and for other purposes."
"S. 845",https://www.congress.gov/bill/118th-congress/senate-bill/845,"118th Congress (2023-2024)","A bill to allow for expedited approval of generic prescription drugs and temporary importation of prescription drugs in the case of marginally competitive drug markets and drug shortages."
"S. 844",https://www.congress.gov/bill/118th-congress/senate-bill/844,"118th Congress (2023-2024)","A bill to authorize the declaration of a hazardous train event, and for other purposes."
"S. 843",https://www.congress.gov/bill/118th-congress/senate-bill/843,"118th Congress (2023-2024)","A bill to amend the Infrastructure Investment and Jobs Act to authorize the use of funds for certain additional Carey Act projects, and for other purposes."
"S. 842",https://www.congress.gov/bill/118th-congress/senate-bill/842,"118th Congress (2023-2024)","A bill to amend titles XVIII and XIX of the Social Security Act to provide for coverage of dental and oral health services, vision services, and hearing services under the Medicare and Medicaid programs."
"S. 841",https://www.congress.gov/bill/118th-congress/senate-bill/841,"118th Congress (2023-2024)","A bill to authorize the Caribbean Basin Security Initiative, to enhance the United States- Caribbean security partnership, to prioritize natural disaster resilience, and for other purposes."
"S. 840",https://www.congress.gov/bill/118th-congress/senate-bill/840,"118th Congress (2023-2024)","A bill to protect the rights of the people of the United States under the Second Amendment to the Constitution of the United States."
"S. 839",https://www.congress.gov/bill/118th-congress/senate-bill/839,"118th Congress (2023-2024)","A bill to require agencies to complete a regulatory impact analysis before issuing a significant rule, and for other purposes."
"S. 838",https://www.congress.gov/bill/118th-congress/senate-bill/838,"118th Congress (2023-2024)","A bill to amend title XVIII of the Social Security Act to improve access to mental health services under the Medicare program."
"S. 837",https://www.congress.gov/bill/118th-congress/senate-bill/837,"118th Congress (2023-2024)","A bill to enhance civil penalties under the Federal securities laws, and for other purposes."
"S. 836",https://www.congress.gov/bill/118th-congress/senate-bill/836,"118th Congress (2023-2024)","A bill to amend the Consumer Product Safety Act to strike provisions that limit the disclosure of certain information by the Consumer Product Safety Commission."
"S. 835",https://www.congress.gov/bill/118th-congress/senate-bill/835,"118th Congress (2023-2024)","A bill to amend title 17, United States Code, to reaffirm the importance of, and include requirements for, works incorporated by reference into law, and for other purposes."
"S. 834",https://www.congress.gov/bill/118th-congress/senate-bill/834,"118th Congress (2023-2024)","A bill to amend the National Agricultural Research, Extension, and Teaching Policy Act of 1977 to reauthorize the Agriculture Advanced Research and Development Authority, and for other purposes."
